Date,Condition,Dish,Cell,L,F,LbyF,mito_area,date_id,cell_id_nested
2025-06-04,Control,3,2,118.476,666,0.1778918918918919,0.08,2,11
2025-06-04,Control,3,2,117.333,578.714,0.20274781671084505,1.32,2,11
2025-06-04,Control,3,2,117.81,588.429,0.20021107049448617,0.96,2,11
2025-06-04,Control,3,3,163.952,765.762,0.2141030764127758,1.28,2,12
2025-06-04,Control,3,3,101.429,521.905,0.194343798200822,1.6400000000000001,2,12
2025-06-04,Control,3,3,106.952,540.571,0.1978500511496177,1.16,2,12
2025-06-04,Control,3,3,107.429,478.619,0.2244561958468009,0,2,12
2025-06-04,Control,3,3,187.381,957.333,0.19573231049175158,0.8,2,12
2025-06-04,Control,3,4,179.333,984.286,0.1821960283901224,1.76,2,13
2025-06-04,Control,3,4,222.19,1289.714,0.17227850515695728,1.16,2,13
2025-06-04,Control,3,4,297.095,1160.429,0.2560216954247093,2.4,2,13
2025-06-04,Control,3,4,260.905,966.095,0.2700614328818594,2.12,2,13
2025-06-04,Control,3,4,336.524,986.524,0.34112094586649694,0.52,2,13
2025-06-04,Control,3,4,147.524,646.619,0.22814671390726224,1.44,2,13
2025-06-04,Control,3,4,171.619,785.333,0.2185302285781955,1.16,2,13
2025-06-04,Control,3,4,305.333,845.048,0.3613203036987248,1.32,2,13
2025-06-04,Control,3,4,322,909.381,0.3540870108348426,0.56,2,13
2025-06-04,Control,3,4,209.19,771.571,0.27112216503730696,2.4,2,13
2025-06-04,Control,3,4,76.286,443,0.17220316027088037,0.96,2,13
2025-06-04,Control,4,1,97.429,627.81,0.15518867173189344,1.44,2,14
2025-06-04,Control,4,1,293.571,1318.857,0.22259501977849003,1.92,2,14
2025-06-04,Control,4,1,189.762,940.714,0.20172124577714373,1.28,2,14
2025-06-04,Control,4,1,144.619,817.81,0.1768369181105636,1.04,2,14
2025-06-04,Control,4,1,186.619,907.857,0.20555990646103958,1.8,2,14
2025-06-04,Control,4,1,214.143,1250.905,0.17119045810832959,1.24,2,14
2025-06-04,Control,4,1,149.571,889.762,0.16810225655849542,1.28,2,14
2025-06-04,Control,4,1,140.524,601.905,0.2334654139772888,1.96,2,14
2025-06-04,Control,4,1,95.571,587.952,0.1625489835904972,1.24,2,14
2025-06-04,Control,4,1,110.286,528.905,0.208517597678222,1,2,14
2025-06-04,Control,4,1,88.857,429.81,0.20673553430585606,1.24,2,14
2025-06-04,Control,4,1,75.952,391.19,0.19415629233876122,1.24,2,14
2025-06-04,Control,4,1,75.095,426.571,0.17604337847626772,1.24,2,14
2025-06-04,Control,4,1,102.667,467,0.2198436830835118,0,2,14
2025-06-04,Control,5,2,180.905,892.048,0.20279738310046097,1.44,2,15
2025-06-04,Control,5,2,137.524,876.857,0.15683743187315607,2.4,2,15
2025-06-04,Control,5,2,150.857,747.286,0.20187317840826674,1.96,2,15
2025-06-04,Control,5,2,156.286,513.476,0.3043686559839214,2.2800000000000002,2,15
2025-06-04,Control,5,2,113.333,508,0.2230964566929134,1.2,2,15
2025-06-04,Control,5,2,104.619,384.048,0.27241126109236347,2.36,2,15
2025-06-04,Control,5,2,168.095,615.952,0.2729027586565187,0.44,2,15
2025-06-04,Control,5,2,131.905,652.81,0.20205726015226486,1.24,2,15
2025-06-04,Control,5,2,183.095,608.048,0.3011193195274057,2.2800000000000002,2,15
2025-06-04,Control,5,2,178.048,977.571,0.1821330624578675,1.6400000000000001,2,15
2025-06-04,Control,5,2,145,646.286,0.2243588751729111,3.12,2,15
2025-06-04,Control,5,2,198.048,1105.667,0.17912083837177017,1.44,2,15
2025-06-04,Control,5,2,98.667,410.857,0.2401492490087792,2.68,2,15
2025-06-04,Control,5,3,139.905,800.19,0.17483972556517827,0.36,2,16
2025-06-04,Control,5,3,220.857,1467.524,0.15049634622670569,2.48,2,16
2025-06-04,Control,5,3,146.857,792.81,0.18523605908099042,1.48,2,16
2025-06-04,Control,5,3,204.714,997.857,0.20515364425964844,1.8800000000000001,2,16
2025-06-04,Control,5,3,218.429,1270.524,0.17192040449452353,0,2,16
2025-06-04,Control,5,3,110.857,645.238,0.17180792203806966,1.12,2,16
2025-06-04,Control,5,3,126.762,508.048,0.24950792051144774,1.2,2,16
2025-06-04,Control,5,3,172,1081.714,0.15900690940488893,0.36,2,16
2025-06-04,Control,5,3,252.333,1300.571,0.1940170894168792,0.76,2,16
2025-06-04,Control,5,3,169.048,748.286,0.22591362126245848,1.24,2,16
2025-06-04,Control,5,3,194.19,941.714,0.2062091038255776,1.36,2,16
2025-06-04,Control,5,3,247.952,1408.81,0.17600102213925228,1.12,2,16
2025-06-04,Control,5,3,181.714,1235,0.14713684210526315,1.6400000000000001,2,16
2025-06-04,Control,5,3,169.238,939.571,0.18012263043452809,1.16,2,16
2025-06-04,Control,5,3,118.476,624.19,0.18980759063746613,0.44,2,16
2025-06-04,TTX,1,1,99.095,687.8431462885222,0.19006750359538235,0,2,1
2025-06-04,TTX,1,1,83.143,548.4181306935716,0.20001355529642262,1,2,1
2025-06-04,TTX,1,1,87.143,473.4615448313509,0.24282496736876483,0.88,2,1
2025-06-04,TTX,1,1,62.714,414.1558940971619,0.19977732704599843,1.56,2,1
2025-06-04,TTX,1,1,67.476,396.034851170409,0.22478196676219353,1.92,2,1
2025-06-04,TTX,1,1,61.714,445.5661631081644,0.18273302200252986,0,2,1
2025-06-04,TTX,1,1,71.381,402.95392063461395,0.23370757281030466,0,2,1
2025-06-04,TTX,1,1,89.857,630.8980514198712,0.18790497202414602,1.4000000000000001,2,1
2025-06-04,TTX,1,1,63.619,290.16155658563235,0.28926274877841107,1.2,2,1
2025-06-04,TTX,1,1,108.048,523.2684663694305,0.2724191989491976,2.36,2,1
2025-06-04,TTX,1,1,59.81,278.6851267010044,0.283142820594607,1.16,2,1
2025-06-04,TTX,1,1,93.81,390.21360739452456,0.31717012179752707,1.2,2,1
2025-06-04,TTX,1,1,77.429,631.2278603976649,0.16183149056164056,0.92,2,1
2025-06-04,TTX,1,2,47.238,262.92463963978946,0.23703133217555863,0,2,2
2025-06-04,TTX,1,2,96.333,530.6268967446125,0.23951425614322075,0.68,2,2
2025-06-04,TTX,1,2,103.238,431.8375761129377,0.31540218369036527,0,2,2
2025-06-04,TTX,1,2,121.857,601.9590433858338,0.2670724445268951,0,2,2
2025-06-04,TTX,1,2,164.048,791.024922851723,0.27360644032992343,0,2,2
2025-06-04,TTX,1,2,94.333,638.9702991281104,0.19477289414029536,0,2,2
2025-06-04,TTX,1,2,121.619,695.531385641498,0.23069078075070742,0,2,2
2025-06-04,TTX,1,2,76,577.0838354837729,0.17374816459884715,2.48,2,2
2025-06-04,TTX,1,2,101.333,508.5516056190665,0.262882340882353,0,2,2
2025-06-04,TTX,1,2,149.714,1102.1085923188675,0.17921880138980315,0.92,2,2
2025-06-04,TTX,1,3,132.048,587.351734568653,0.2966054419872708,1.92,2,3
2025-06-04,TTX,1,3,113.81,561.323348422558,0.26749326948775715,1.6,2,3
2025-06-04,TTX,1,3,116,645.8893685923153,0.23694382556333804,0.2,2,3
2025-06-04,TTX,1,3,85.381,404.7655636559917,0.27829360273627746,0.84,2,3
2025-06-04,TTX,1,3,86.143,418.9335115621954,0.27128165931150555,0,2,3
2025-06-04,TTX,1,3,117.571,464.5659278568714,0.3338861469071595,0.76,2,3
2025-06-04,TTX,1,3,102.762,588.834721790481,0.23024206933585034,0.88,2,3
2025-06-04,TTX,1,3,60.714,349.7428169201456,0.22902642054508926,0.92,2,3
2025-06-04,TTX,1,3,38.905,232.2835405175577,0.220969597965597,0.4,2,3
2025-06-04,TTX,1,3,94.81,564.8924350878436,0.22142871037239548,0,2,3
2025-06-04,TTX,1,3,64.81,411.1357202760364,0.20797079576478597,0,2,3
2025-06-04,TTX,1,3,75.81,411.35482414240295,0.24313945825333855,0.56,2,3
2025-06-04,TTX,1,3,45.524,296.3668087167802,0.20265456629167264,0,2,3
2025-06-04,TTX,1,3,61.143,444.8523457751073,0.1813328141745462,2.16,2,3
2025-06-04,TTX,1,3,36.048,301.0348742486305,0.15798283634900642,1.04,2,3
2025-06-04,TTX,1,3,123.286,696.410107463452,0.23355772665588811,1.12,2,3
2025-06-04,TTX,1,3,76.714,387.1934335733991,0.26139193734902244,0.76,2,3
2025-06-04,TTX,1,3,85.714,535.1842571650355,0.21129731370619437,1.16,2,3
2025-06-04,TTX,1,3,62.952,409.65273305420845,0.20273989560800462,0.88,2,3
2025-06-04,TTX,1,4,181.762,1156.7473306994502,0.2073051683469698,2.44,2,4
2025-06-04,TTX,1,4,163.381,739.9564243146701,0.2913003106101965,1.12,2,4
2025-06-04,TTX,1,4,108.905,628.4267904429059,0.22863287161643506,1.28,2,4
2025-06-04,TTX,1,4,79.333,471.32009283217945,0.22206671385086874,2.48,2,4
2025-06-04,TTX,1,4,92.238,496.03154942358753,0.24532743626537304,2.72,2,4
2025-06-04,TTX,1,4,76.857,303.17632624780197,0.33445191366299715,2.2,2,4
2025-06-04,TTX,1,4,179.667,888.9908742171574,0.266634631351247,0.48,2,4
2025-06-04,TTX,1,4,100.667,375.9914601108512,0.35322764697538994,0.64,2,4
